,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Rank,Value,age
758,Meade,Bampton,1,69,1982-04-25,79,3,20000,N,0,17,7870 Stuart Crossing,2090,0,Australia,7,0.85,0.85,0.85,0.85,755,755,0.64,13928.0
759,Flore,Cashen,0,79,1978-06-21,184,3,20000,N,0,17,4 Vera Pass,2640,0,Australia,4,0.51,0.51,0.51,0.51,760,760,0.6375,15332.0
760,Leighton,Firbanks,1,51,1973-12-22,171,7,40000,N,0,21,7234 Sycamore Pass,4178,1,Australia,3,0.4,0.4,0.4,0.4,760,760,0.6375,16974.0
761,Petr,Westman,1,5,1987-11-02,102,6,1000,N,0,7,98454 Dapin Park,4556,1,Australia,7,0.77,0.77,0.77,0.6545,760,760,0.6375,11911.0
762,Yorgos,Dewhurst,1,6,1950-09-09,146,0,40000,N,0,16,4 Talmadge Road,4701,1,Australia,1,1.07,1.07,1.07,1.07,760,760,0.6375,25479.0
763,Simmonds,Bapty,1,52,2002-01-04,90,2,40000,N,0,8,47 Susan Park,2025,0,Australia,12,0.46,0.46,0.5750000000000001,0.5750000000000001,760,760,0.6375,6734.0
764,Hagen,MacCarter,1,93,1983-02-08,184,1,40000,N,1,15,7 Ramsey Trail,3172,2,Australia,9,0.46,0.5750000000000001,0.7187500000000001,0.7187500000000001,760,760,0.6375,13639.0
765,Cazzie,Stanwix,1,37,1960-10-01,131,5,20000,N,1,11,6026 Mallory Drive,4561,1,Australia,7,0.57,0.7124999999999999,0.7124999999999999,0.7124999999999999,760,760,0.6375,21804.0
766,Geoff,Gwillym,1,89,1999-02-22,37,3,40000,N,0,8,1 Eliot Plaza,2323,0,Australia,4,0.91,0.91,1.1375,1.1375,760,760,0.6375,7781.0
767,Simonette,,0,4,1990-04-06,175,5,40000,N,1,6,66 Hoffman Court,2232,0,Australia,8,0.44,0.55,0.55,0.55,760,760,0.6375,11025.0
768,Deirdre,Sturgeon,0,11,1965-12-22,177,7,1000,N,1,9,7 Sycamore Terrace,2232,0,Australia,10,1.09,1.3625,1.703125,1.44765625,760,760,0.6375,19896.0
769,Andrea,Pendle,0,86,1938-08-05,184,9,20000,N,1,13,31281 Meadow Valley Way,4500,1,Australia,6,0.58,0.725,0.90625,0.90625,760,760,0.6375,29897.0
770,Juliann,Siemantel,0,86,1947-12-15,92,1,1000,N,0,22,28 Parkside Park,3046,2,Australia,8,0.92,0.92,1.15,0.9775,760,760,0.6375,26478.0
771,Janaye,Eade,0,23,1984-12-13,35,3,40000,N,0,4,2782 Northridge Street,2420,0,Australia,3,0.82,0.82,0.82,0.82,760,760,0.6375,12965.0
772,Dylan,Stranio,1,47,1953-04-02,122,5,20000,N,1,9,3662 Beilfuss Lane,2170,0,Australia,8,0.77,0.9625,0.9625,0.9625,773,773,0.63,24543.0
773,Mel,Rochford,0,11,1989-07-23,22,7,1000,N,1,4,56334 Vera Crossing,3013,2,Australia,9,0.86,1.075,1.34375,1.1421875,774,774,0.626875,11282.0
774,Elvin,Trayhorn,1,46,1993-06-02,173,2,20000,N,0,10,79 Sheridan Point,2231,0,Australia,10,1.03,1.03,1.2875,1.2875,774,774,0.626875,9872.0
775,Dmitri,Viant,2,62,,108,2,40000,N,0,5,95960 Warner Parkway,3842,2,Australia,1,0.86,0.86,0.86,0.86,774,774,0.626875,17950.413021363172
776,Sonni,Milligan,0,73,1988-03-05,31,7,1000,N,1,14,04769 Dahle Plaza,3170,2,Australia,9,0.74,0.925,1.15625,0.9828125,774,774,0.626875,11787.0
777,Kellina,Haygreen,0,38,1966-01-19,92,1,40000,N,0,18,5731 Bunker Hill Lane,2046,0,Australia,10,0.41,0.41,0.5125,0.5125,778,778,0.625,19868.0
778,Yuma,Dennick,1,40,1972-11-10,184,5,1000,N,1,6,89244 Macpherson Trail,2528,0,Australia,8,0.61,0.7625,0.7625,0.648125,778,778,0.625,17381.0
779,Ashleigh,,0,46,1996-04-05,31,9,1000,N,1,6,922 Utah Avenue,3204,2,Australia,12,0.55,0.6875,0.859375,0.73046875,780,780,0.6242187499999999,8834.0
780,Therese,Brotherhood,0,30,1981-07-28,69,3,1000,N,0,10,25044 Bay Avenue,2042,0,Australia,10,0.58,0.58,0.725,0.61625,780,780,0.6242187499999999,14199.0
781,Pansie,Beccero,0,35,1964-07-07,150,2,40000,N,1,10,315 Hudson Road,4818,1,Australia,5,0.61,0.7625,0.7625,0.7625,782,782,0.6204999999999999,20429.0
782,Reinaldos,Simmig,1,55,1955-01-15,102,5,20000,N,0,8,6112 Mariners Cove Park,3147,2,Australia,10,0.6,0.6,0.75,0.75,782,782,0.6204999999999999,23890.0
783,Calhoun,Mussington,1,98,1992-10-13,50,3,1000,N,0,12,176 Fallview Plaza,2019,0,Australia,9,0.72,0.72,0.8999999999999999,0.7649999999999999,782,782,0.6204999999999999,10104.0
784,Winn,Wells,1,66,1994-04-12,19,5,40000,N,0,9,544 Pawling Road,2230,0,Australia,10,0.96,0.96,1.2,1.2,785,785,0.62,9558.0
785,Rafi,Brettelle,1,89,1956-08-12,107,3,20000,N,0,6,11 Brickson Park Alley,2166,0,Australia,10,0.61,0.61,0.7625,0.7625,786,786,0.61625,23315.0
786,Fey,,0,48,1957-09-04,133,3,20000,N,1,11,77 Paget Park,3147,2,Australia,12,0.7,0.875,1.09375,1.09375,786,786,0.61625,22927.0
787,Verne,Loalday,1,1,1982-03-20,93,4,20000,N,0,7,598 Memorial Place,2082,0,Australia,10,0.77,0.77,0.9625,0.9625,788,788,0.6125,13964.0
788,Eleonora,Wiszniewski,0,49,1980-04-23,67,2,40000,N,0,9,6227 Quincy Terrace,4740,1,Australia,2,1.09,1.09,1.09,1.09,788,788,0.6125,14660.0
789,Fayre,Brannigan,0,32,1992-10-13,72,5,1000,N,1,9,31351 Sunbrook Place,2234,0,Australia,10,1.07,1.3375,1.671875,1.42109375,788,788,0.6125,10104.0
790,Eachelle,Noirel,0,93,1974-01-26,127,3,40000,N,1,11,80 Schiller Center,2292,0,Australia,6,0.99,1.2375,1.546875,1.546875,791,791,0.612,16939.0
791,Carl,Troyes,1,4,1973-03-12,23,6,1000,N,0,7,1217 Melody Alley,3109,2,Australia,10,0.55,0.55,0.6875,0.584375,791,791,0.612,17259.0
792,Cordie,Brankley,0,79,1954-09-21,92,1,20000,N,0,18,46 Westerfield Place,2195,0,Australia,6,0.55,0.55,0.55,0.55,793,793,0.6109375000000001,24006.0
793,Jackie,Pays,1,21,1955-11-09,53,3,1000,N,0,9,75024 Ronald Regan Hill,2135,0,Australia,12,0.49,0.49,0.6125,0.520625,794,794,0.6056249999999999,23592.0
794,Carroll,Schlagman,0,61,1951-08-25,37,3,40000,N,0,13,15 Fisk Road,2099,0,Australia,9,0.7,0.7,0.875,0.875,795,795,0.6034999999999999,25129.0
795,Frans,Idale,1,1,1969-10-03,101,5,1000,N,0,10,96 Hermina Place,4350,1,Australia,2,0.93,0.93,0.93,0.7905,795,795,0.6034999999999999,18515.0
796,Amara,Clow,0,47,1966-11-17,28,2,1000,N,1,13,99376 Namekagon Street,3101,2,Australia,12,0.56,0.7000000000000001,0.8750000000000001,0.74375,797,797,0.6,19566.0
797,Anthony,Morison,1,7,1938-06-08,71,3,1000,N,0,12,276 Derek Circle,2759,0,Australia,9,1.03,1.03,1.2875,1.094375,797,797,0.6,29955.0
798,Cherye,Stanfield,0,0,1981-07-05,65,5,40000,N,0,13,56766 Mariners Cove Place,2256,0,Australia,9,0.64,0.64,0.8,0.8,797,797,0.6,14222.0
799,Ansell,Tolhurst,1,77,1949-08-11,34,5,40000,N,0,22,13 Montana Place,2232,0,Australia,10,0.95,0.95,1.1875,1.1875,797,797,0.6,25873.0
800,Erminie,Rabidge,0,64,1982-03-09,184,5,20000,N,0,17,1969 Melody Lane,2170,0,Australia,8,0.46,0.46,0.46,0.46,801,801,0.59765625,13975.0
801,Rosene,Beckey,0,25,1974-05-21,1,3,1000,N,1,14,02463 Portage Center,2107,0,Australia,11,1.02,1.275,1.59375,1.3546875,801,801,0.59765625,16824.0
802,Darlleen,Shalcras,0,77,1980-09-14,77,3,1000,N,0,11,383 Graceland Avenue,2010,0,Australia,10,0.47,0.47,0.5874999999999999,0.4993749999999999,801,801,0.59765625,14516.0
803,Bryon,Goundry,1,79,1951-02-05,94,5,1000,N,0,21,005 Kensington Street,4165,1,Australia,5,1.0,1.0,1.0,0.85,804,804,0.5950000000000001,25330.0
804,Sherwin,Minocchi,1,71,1947-07-13,122,9,1000,N,1,11,1 Alpine Crossing,2536,0,Australia,8,0.85,1.0625,1.0625,0.903125,804,804,0.5950000000000001,26633.0
805,Luci,Dyter,0,12,1952-05-30,150,5,20000,N,0,20,2 Namekagon Trail,3981,2,Australia,7,0.77,0.77,0.77,0.77,804,804,0.5950000000000001,24850.0
806,Sloan,Pudney,1,83,1964-11-10,90,2,40000,N,0,16,6771 Pleasure Terrace,4557,1,Australia,9,0.68,0.68,0.8500000000000001,0.8500000000000001,804,804,0.5950000000000001,20303.0
807,Otes,Elegood,1,67,1940-11-25,120,2,20000,N,0,21,2632 Del Mar Point,2226,0,Australia,11,1.04,1.04,1.3,1.3,808,808,0.595,29054.0
808,Davie,Blay,1,94,1985-12-19,68,2,1000,N,0,8,7021 5th Alley,2770,0,Australia,7,0.59,0.59,0.7374999999999999,0.626875,808,808,0.595,12594.0
809,Dorolice,Osmon,0,46,1961-01-15,184,2,40000,N,0,15,602 Clove Center,3046,2,Australia,6,1.09,1.09,1.09,1.09,810,810,0.5874999999999999,21698.0
810,Meade,McReedy,0,94,1968-11-23,136,2,40000,N,1,9,04153 Johnson Point,2193,0,Australia,10,0.78,0.9750000000000001,1.21875,1.21875,810,810,0.5874999999999999,18829.0
811,Rikki,Chaffey,1,69,1945-06-11,34,5,1000,N,0,20,9 Spohn Way,4127,1,Australia,1,0.84,0.84,0.84,0.714,810,810,0.5874999999999999,27395.0
812,Adria,Van den Velde,0,39,1978-07-10,100,5,40000,N,1,9,6030 Becker Plaza,2261,0,Australia,7,0.51,0.6375,0.6375,0.6375,810,810,0.5874999999999999,15313.0
813,Dmitri,,1,72,1991-02-06,184,2,20000,N,1,15,4 Mallory Pass,3690,2,Australia,4,1.05,1.3125,1.3125,1.3125,810,810,0.5874999999999999,10719.0
814,Maddalena,Hencke,0,61,1952-12-09,81,9,20000,N,0,22,64037 Swallow Crossing,4170,1,Australia,5,0.59,0.59,0.59,0.59,810,810,0.5874999999999999,24657.0
815,Rand,Winchcum,1,34,2000-04-10,146,9,40000,N,0,3,4594 Jackson Hill,2146,0,Australia,7,0.99,0.99,0.99,0.99,810,810,0.5874999999999999,7368.0
816,Rowen,Sollas,1,38,1960-04-23,50,3,1000,N,0,5,4 Anzinger Street,4556,1,Australia,8,0.78,0.78,0.78,0.663,817,817,0.5864999999999999,21965.0
817,Boothe,Hayselden,1,42,1940-05-18,42,3,1000,N,1,17,33 Pond Point,2291,0,Australia,10,0.51,0.6375,0.796875,0.67734375,817,817,0.5864999999999999,29245.0
818,Noak,Sleany,1,1,1965-05-04,29,2,40000,N,0,17,1 Roth Plaza,3121,2,Australia,10,0.5,0.5,0.625,0.625,817,817,0.5864999999999999,20128.0
819,Callean,Wass,1,65,1988-12-15,70,2,40000,N,0,14,0593 Stoughton Center,3073,2,Australia,8,0.59,0.59,0.59,0.59,820,820,0.584375,11502.0
820,Keelby,Sudlow,1,96,1988-09-01,93,5,20000,N,0,12,8042 Cherokee Court,3163,2,Australia,8,0.83,0.83,1.0375,1.0375,820,820,0.584375,11607.0
821,Rodrique,Vernon,1,70,1978-08-06,31,5,40000,N,0,17,5864 Mcbride Trail,3174,2,Australia,8,0.49,0.49,0.49,0.49,820,820,0.584375,15286.0
822,Brod,Attrey,1,46,1966-11-05,31,9,1000,N,1,14,180 Lakewood Park,2194,0,Australia,8,0.84,1.05,1.05,0.8925,820,820,0.584375,19578.0
823,Manny,Mandy,1,36,1977-01-28,4,0,1000,N,0,16,6 Union Center,4280,1,Australia,7,0.74,0.74,0.74,0.629,820,820,0.584375,15841.0
824,Becky,Lassen,0,11,1973-05-11,137,2,1000,N,1,7,41153 Pond Park,2251,0,Australia,8,0.42,0.525,0.525,0.44625,820,820,0.584375,17199.0
825,Tessa,Heakey,0,43,1971-05-31,142,2,1000,N,0,9,6233 Fulton Point,3337,2,Australia,6,0.67,0.67,0.67,0.5695,820,820,0.584375,17910.0
826,Herbert,Henryson,1,21,1995-10-10,94,9,1000,N,0,4,05123 Bobwhite Plaza,2528,0,Australia,9,1.07,1.07,1.3375,1.136875,820,820,0.584375,9012.0
827,Cristie,Bence,0,49,2000-04-17,25,9,20000,N,0,9,3413 Schmedeman Court,4122,1,Australia,8,0.94,0.94,0.94,0.94,828,828,0.58,7361.0
828,Renate,Whyte,0,60,1963-12-08,127,3,20000,N,1,15,4189 Laurel Center,2620,0,Australia,7,0.48,0.6,0.6,0.6,828,828,0.58,20641.0
829,Toma,Woolforde,0,67,1992-03-09,44,2,1000,N,1,5,76 Melody Avenue,2092,0,Australia,12,0.65,0.8125,1.015625,0.86328125,830,830,0.5780000000000001,10322.0
830,Dorie,Dunleavy,0,24,1962-05-05,127,3,40000,N,0,12,1 Mcguire Lane,3356,2,Australia,4,0.69,0.69,0.69,0.69,830,830,0.5780000000000001,21223.0
831,Ellie,Toope,0,29,1973-08-11,157,6,20000,N,1,4,8734 Fulton Hill,2156,0,Australia,11,0.81,1.0125,1.265625,1.265625,832,832,0.5750000000000001,17107.0
832,Leonora,Swetenham,0,66,1967-10-05,184,4,1000,N,1,10,660 Hallows Place,2026,0,Australia,10,0.71,0.8875,1.109375,0.94296875,832,832,0.5750000000000001,19244.0
833,Teodor,Mullinder,1,56,1962-08-26,100,5,20000,N,0,11,43 Pond Junction,3216,2,Australia,5,0.94,0.94,0.94,0.94,832,832,0.5750000000000001,21110.0
834,Jared,Fendlow,1,79,1963-08-25,97,2,1000,N,0,15,6195 Bellgrove Lane,4211,1,Australia,7,0.61,0.61,0.61,0.5185,832,832,0.5750000000000001,20746.0
835,Porty,Hansed,2,88,,71,4,1000,N,0,13,768 Southridge Drive,2112,0,Australia,11,0.97,0.97,1.2125,1.030625,832,832,0.5750000000000001,17950.413021363172
836,Andy,Deeming,1,79,1979-01-09,109,5,40000,N,1,7,63386 Talisman Hill,4556,1,Australia,8,0.96,1.2,1.2,1.2,832,832,0.5750000000000001,15130.0
837,Monty,Thomazin,1,7,1951-09-16,124,9,1000,N,1,13,30738 Muir Avenue,3105,2,Australia,10,0.79,0.9875,1.234375,1.04921875,838,838,0.57375,25107.0
838,Briano,Janowski,1,66,1994-07-17,19,9,1000,N,0,7,3259 Eagan Parkway,2066,0,Australia,8,1.04,1.04,1.04,0.884,838,838,0.57375,9462.0
839,Ginger,,1,94,1939-02-19,87,9,1000,N,0,11,160 Fremont Point,2259,0,Australia,8,0.65,0.65,0.8125,0.6906249999999999,840,840,0.57109375,29699.0
840,Logan,Colomb,1,74,1948-01-01,125,9,1000,N,1,19,266 Lakewood Terrace,2761,0,Australia,8,0.75,0.9375,0.9375,0.796875,840,840,0.57109375,26461.0
841,Nichols,Devinn,1,47,1979-09-29,125,9,40000,N,0,11,5280 Waxwing Point,2071,0,Australia,12,0.62,0.62,0.775,0.775,842,842,0.57,14867.0
842,Catha,Davitt,0,79,1958-04-16,64,6,20000,N,1,6,192 South Junction,2567,0,Australia,7,0.59,0.7374999999999999,0.7374999999999999,0.7374999999999999,843,843,0.5695,22703.0
843,Melosa,McOwan,0,25,2001-04-17,39,2,1000,N,0,12,900 Victoria Way,2211,0,Australia,9,0.99,0.99,1.2375,1.051875,843,843,0.5695,6996.0
844,Maris,Leete,0,21,1973-04-14,63,7,1000,N,0,7,06 Main Alley,4300,1,Australia,4,0.73,0.73,0.73,0.6204999999999999,845,845,0.5631250000000001,17226.0
845,Wilburt,Padden,1,22,1994-09-30,60,5,1000,N,0,3,22 Muir Avenue,2148,0,Australia,5,0.83,0.83,0.83,0.7054999999999999,845,845,0.5631250000000001,9387.0
846,Rosabelle,Godsmark,0,60,1995-10-19,66,9,1000,N,1,3,4871 Caliangt Hill,4102,1,Australia,8,0.47,0.5874999999999999,0.5874999999999999,0.4993749999999999,845,845,0.5631250000000001,9003.0
847,Guilbert,Bearns,1,42,1982-10-29,68,2,1000,N,1,5,47776 Packers Street,3226,2,Australia,8,0.77,0.9625,0.9625,0.818125,845,845,0.5631250000000001,13741.0
848,Meridith,Urwin,0,62,1997-03-07,127,3,20000,N,1,10,535 Graedel Circle,2444,0,Australia,7,0.73,0.9125,0.9125,0.9125,845,845,0.5631250000000001,8498.0
849,Leeland,,1,66,1957-01-24,176,8,20000,N,0,12,9 Stephen Center,4122,1,Australia,4,0.92,0.92,0.92,0.92,845,845,0.5631250000000001,23150.0
850,Gerta,Porrett,0,46,1959-11-13,127,3,20000,N,0,12,074 Badeau Crossing,3250,2,Australia,2,0.47,0.47,0.47,0.47,851,851,0.5625,22127.0
851,Karrah,Howell,0,63,1956-11-07,36,5,1000,N,0,17,4897 Melody Road,2566,0,Australia,9,0.82,0.82,1.025,0.8712499999999999,851,851,0.5625,23228.0
852,Alick,Baise,1,62,1998-08-16,110,3,1000,N,1,1,096 Gateway Road,2747,0,Australia,8,0.86,1.075,1.075,0.91375,851,851,0.5625,7971.0
853,Casandra,Betteridge,0,29,1942-09-10,44,2,40000,N,1,9,68 Bluestem Center,3166,2,Australia,10,0.88,1.1,1.375,1.375,854,854,0.561,28400.0
854,Maurine,Clee,0,45,1980-09-13,25,6,20000,N,1,5,6 Maple Plaza,2042,0,Australia,10,0.81,1.0125,1.265625,1.265625,854,854,0.561,14517.0
855,Darwin,Bumpas,1,24,1978-12-27,90,3,40000,N,1,18,6812 Gina Point,3082,2,Australia,7,0.62,0.775,0.775,0.775,856,856,0.56,15143.0
856,Hayes,Daveren,1,32,1953-03-27,176,5,40000,N,1,11,1 Becker Parkway,4350,1,Australia,2,0.95,1.1875,1.1875,1.1875,856,856,0.56,24549.0
857,Piper,Issacov,0,67,1939-11-08,85,3,40000,N,1,22,52201 Tony Avenue,2088,0,Australia,9,0.99,1.2375,1.546875,1.546875,856,856,0.56,29437.0
858,Markus,Pendrey,1,88,1959-08-01,37,3,40000,N,1,12,2382 Anthes Crossing,2153,0,Australia,10,0.62,0.775,0.96875,0.96875,859,859,0.5578124999999999,22231.0
859,Sile,Zappel,0,47,1958-03-29,33,4,20000,N,0,15,44350 Buell Alley,4018,1,Australia,6,0.57,0.57,0.57,0.57,859,859,0.5578124999999999,22721.0
860,Craggy,Happel,1,37,1979-02-10,94,5,20000,N,1,8,23 Del Sol Alley,3064,2,Australia,6,1.05,1.3125,1.3125,1.3125,859,859,0.5578124999999999,15098.0
861,Egor,Mariette,1,42,1980-11-26,67,2,40000,N,0,3,79 Mockingbird Plaza,3163,2,Australia,7,0.43,0.43,0.43,0.43,862,862,0.5525,14443.0
862,Reinald,Bembrigg,1,54,1953-08-21,142,2,40000,N,0,10,858 Portage Hill,2770,0,Australia,7,0.53,0.53,0.53,0.53,862,862,0.5525,24402.0
863,Kissie,Line,0,2,2000-05-20,65,5,40000,N,1,7,629 Grasskamp Junction,2200,0,Australia,9,0.84,1.05,1.3125,1.3125,862,862,0.5525,7328.0
864,Quentin,Gerleit,0,32,1990-09-15,23,5,1000,N,0,4,88 Aberg Circle,3806,2,Australia,8,0.52,0.52,0.52,0.442,865,865,0.55,10863.0
865,Karoly,Burgoine,1,57,1947-04-06,5,3,20000,N,1,21,18 Morning Circle,3012,2,Australia,2,0.84,1.05,1.05,1.05,865,865,0.55,26731.0
866,Clarine,Piecha,0,99,1964-12-07,50,3,20000,N,0,14,7523 Eggendart Hill,4151,1,Australia,10,1.01,1.01,1.2625,1.2625,865,865,0.55,20276.0
867,Mycah,Beaston,1,11,1961-07-31,64,9,20000,N,1,12,2 Mandrake Street,2221,0,Australia,11,1.09,1.3625,1.703125,1.703125,865,865,0.55,21501.0
868,Clemmie,Bartoszewicz,0,87,1958-07-28,163,2,1000,N,0,8,727 Morrow Parkway,3197,2,Australia,9,0.66,0.66,0.8250000000000001,0.70125,865,865,0.55,22600.0
869,Randall,Mason,1,95,1974-07-28,112,3,1000,N,1,12,83497 Memorial Plaza,2570,0,Australia,11,1.06,1.325,1.65625,1.4078125,870,870,0.544,16756.0
870,Donica,Humby,0,47,1967-06-01,139,2,1000,N,0,4,488 Briar Crest Court,2101,0,Australia,12,0.83,0.83,1.0375,0.8818749999999999,871,871,0.541875,19370.0
871,Lotty,Loach,0,76,1961-08-23,101,3,20000,N,1,7,78451 South Street,2380,0,Australia,3,0.84,1.05,1.05,1.05,871,871,0.541875,21478.0
872,Marie-jeanne,Breawood,0,37,1953-10-12,37,3,20000,N,0,8,6 Prairieview Pass,2770,0,Australia,6,1.07,1.07,1.07,1.07,871,871,0.541875,24350.0
873,Babara,Sissel,0,50,1974-06-08,184,4,1000,N,1,21,5 Ohio Road,3169,2,Australia,10,0.44,0.55,0.6875,0.584375,871,871,0.541875,16806.0
874,Rodolphe,Glenton,1,88,1974-09-28,115,2,40000,N,0,11,4787 Golf Terrace,3163,2,Australia,7,1.05,1.05,1.3125,1.3125,871,871,0.541875,16694.0
875,Thorvald,Duckerin,1,58,1995-10-20,59,5,40000,N,1,1,4 Pine View Junction,3021,2,Australia,8,0.67,0.8375,0.8375,0.8375,871,871,0.541875,9002.0
876,Paulina,Iannuzzelli,0,57,1956-03-08,24,5,1000,N,0,19,097 Hollow Ridge Alley,2118,0,Australia,11,0.52,0.52,0.65,0.5525,877,877,0.54,23472.0
877,Ricki,Padefield,1,43,1948-08-03,26,5,40000,N,1,13,860 Barby Lane,4275,1,Australia,9,0.81,1.0125,1.265625,1.265625,877,877,0.54,26246.0
878,Lizette,McKeaveney,0,30,1994-04-11,20,3,20000,N,1,13,6412 Butternut Road,2050,0,Australia,10,0.93,1.1625,1.453125,1.453125,879,879,0.5375,9559.0
879,Muffin,Bhar,1,44,1966-04-07,184,9,40000,N,0,19,15 Weeping Birch Crossing,2448,0,Australia,4,1.1,1.1,1.1,1.1,879,879,0.5375,19790.0
880,Jeno,Strafford,1,67,1941-07-21,170,2,20000,N,0,7,891 Sachtjen Hill,4170,1,Australia,9,0.73,0.73,0.9125,0.9125,879,879,0.5375,28816.0
881,Brigg,Himsworth,1,63,1973-10-10,184,8,1000,N,1,9,771 Union Crossing,4570,1,Australia,6,0.62,0.775,0.775,0.65875,882,882,0.5355,17047.0
882,Judi,Cazereau,0,22,1997-03-03,70,9,40000,N,1,13,22 Farmco Avenue,3851,2,Australia,3,1.09,1.3625,1.3625,1.3625,883,883,0.53125,8502.0
883,Shara,Bramhill,2,24,,184,4,40000,N,0,2,01 Bunker Hill Drive,2230,0,Australia,10,0.44,0.44,0.55,0.55,883,883,0.53125,17950.413021363172
884,Raleigh,Pont,1,48,1964-11-02,23,1,1000,N,0,14,7650 Gulseth Parkway,3139,2,Australia,7,0.58,0.58,0.58,0.4929999999999999,883,883,0.53125,20311.0
885,Zachariah,Meininking,1,40,1938-06-09,44,2,40000,N,1,20,24815 Lindbergh Avenue,2749,0,Australia,7,0.56,0.7000000000000001,0.7000000000000001,0.7000000000000001,883,883,0.53125,29954.0
886,Lesley,Garey,1,52,1994-03-29,146,8,1000,N,0,11,924 Lindbergh Court,2226,0,Australia,9,0.44,0.44,0.55,0.4675,883,883,0.53125,9572.0
887,Adriena,Giffin,0,27,1957-03-17,18,0,40000,N,1,5,1 Manitowish Court,2259,0,Australia,9,0.84,1.05,1.3125,1.3125,888,888,0.525,23098.0
888,Antoinette,,0,72,1980-07-28,164,2,40000,N,0,5,9 Derek Alley,3058,2,Australia,9,0.89,0.89,1.1125,1.1125,888,888,0.525,14564.0
889,Carr,Hopkynson,1,64,1971-10-18,184,5,40000,N,0,16,5990 Fairfield Pass,2318,0,Australia,6,0.7,0.7,0.7,0.7,888,888,0.525,17770.0
890,Shay,Briand,1,57,1956-10-05,122,4,1000,N,1,9,1 Mandrake Way,3844,2,Australia,1,1.09,1.3625,1.3625,1.158125,888,888,0.525,23261.0
891,Karney,Burstow,1,51,1972-07-02,51,6,1000,N,1,6,4011 Prairieview Court,2031,0,Australia,12,0.4,0.5,0.625,0.53125,888,888,0.525,17512.0
892,Latrena,Yetts,0,11,1999-06-18,36,5,20000,N,1,15,53877 Dakota Crossing,2871,0,Australia,3,0.98,1.225,1.225,1.225,893,893,0.520625,7665.0
893,Jesse,Alflat,1,31,1984-09-01,66,9,20000,N,0,5,49 Northfield Drive,2145,0,Australia,9,0.6,0.6,0.75,0.75,893,893,0.520625,13068.0
894,Kelcie,Kingaby,0,54,2000-03-24,167,4,1000,N,1,6,0 Summit Center,4019,1,Australia,4,0.55,0.6875,0.6875,0.584375,893,893,0.520625,7385.0
895,Fabio,Commuzzo,1,5,1961-10-02,151,5,1000,N,0,18,66 Shopko Circle,3806,2,Australia,8,0.52,0.52,0.52,0.442,896,896,0.52,21438.0
896,Heall,Andrioli,1,46,1941-06-17,65,4,40000,N,1,7,370 Eastwood Road,4133,1,Australia,5,0.84,1.05,1.05,1.05,896,896,0.52,28850.0
897,Rickert,Brasted,1,47,1959-09-18,159,3,1000,N,0,10,20 Hoffman Park,2145,0,Australia,9,0.99,0.99,1.2375,1.051875,898,898,0.5125,22183.0
898,Hedwig,Jayme,0,38,1952-08-21,9,6,40000,N,0,11,6293 Hooker Point,2099,0,Australia,10,0.7,0.7,0.875,0.875,899,899,0.51,24767.0
899,Penrod,Tomasicchio,1,5,1968-05-28,184,3,20000,N,0,19,30 Harper Trail,2318,0,Australia,9,0.65,0.65,0.8125,0.8125,899,899,0.51,19008.0
900,Pancho,Edis,1,1,1970-12-30,22,9,1000,N,0,13,64467 Pankratz Pass,3023,2,Australia,7,0.9,0.9,0.9,0.765,899,899,0.51,18062.0
901,Andriana,Gosnoll,0,53,1964-05-19,35,5,1000,N,0,8,900 Brown Junction,2291,0,Australia,10,1.02,1.02,1.275,1.08375,899,899,0.51,20478.0
902,Nilson,Wiggam,1,48,1996-02-15,108,2,1000,N,0,9,8845 Spaight Way,3049,2,Australia,6,0.98,0.98,0.98,0.833,903,903,0.5015,8884.0
903,Denny,Spleving,0,84,1973-05-13,33,5,40000,N,1,5,85420 Myrtle Road,2114,0,Australia,8,0.42,0.525,0.65625,0.65625,904,904,0.5,17197.0
904,Roth,Crum,2,0,,91,4,1000,N,0,2,276 Anthes Court,2450,0,Australia,6,0.62,0.62,0.62,0.527,904,904,0.5,17950.413021363172
905,Olia,O' Mullan,0,77,1973-03-24,1,3,1000,N,0,8,6315 Mendota Parkway,2263,0,Australia,7,1.03,1.03,1.03,0.8755,904,904,0.5,17247.0
906,Conway,Juarez,1,27,1967-03-02,82,9,40000,N,0,17,66904 American Ash Hill,4814,1,Australia,5,0.78,0.78,0.78,0.78,904,904,0.5,19461.0
907,Dru,Crellim,0,57,1963-03-04,184,9,1000,N,0,12,90 Morningstar Drive,3030,2,Australia,7,0.41,0.41,0.41,0.3485,904,904,0.5,20920.0
908,Shaw,MacEvilly,1,10,2000-05-06,152,3,40000,N,0,16,34020 Sheridan Park,2768,0,Australia,9,1.04,1.04,1.3,1.3,904,904,0.5,7342.0
909,Brook,Eade,0,65,1957-11-17,138,7,1000,N,1,8,58 Meadow Valley Court,2330,0,Australia,5,0.63,0.7875,0.7875,0.6693749999999999,904,904,0.5,22853.0
910,Aleece,Feige,0,49,1975-09-16,184,5,1000,N,0,18,2030 Anderson Lane,2141,0,Australia,10,1.01,1.01,1.2625,1.073125,904,904,0.5,16341.0
